county_fips,year,bea_total_income,population,bls_labor_force,bls_employed
51169,2021,834459000,21482,8875,8557
51169,2022,850549000,21476,9184,8899
51171,2020,2181592000,44263,21981,20780
51171,2021,2442507000,44829,21760,20984
51171,2022,2551717000,44968,22145,21546
51173,2020,1197335000,29782,13314,12425
51173,2021,1279000000,29600,13517,12957
51173,2022,1309326000,29449,13571,13157
51179,2020,9336139000,157746,73203,68965
51179,2021,10134120000,161584,73204,70549
51179,2022,10657807000,163380,75585,73485
51181,2020,304061000,6551,3572,3361
51181,2021,338504000,6524,3552,3419
51181,2022,342198000,6527,3649,3546
51183,2020,373596000,10789,3663,3337
51183,2021,411591000,10812,3639,3409
51183,2022,403227000,10680,3689,3536
51185,2020,1627542000,40405,15388,14171
51185,2021,1719369000,40057,15067,14278
51185,2022,1751573000,39821,15403,14775
51187,2020,2078074000,40786,20172,18957
51187,2021,2249202000,40957,20135,19422
51187,2022,2326593000,41440,20735,20160
51193,2020,890157000,18508,9446,8875
51193,2021,949666000,18732,9572,9153
51193,2022,947315000,18712,9543,9252
51197,2020,1119175000,28312,13750,12651
51197,2021,1216015000,28200,13588,13041
51197,2022,1252790000,28111,14083,13669
51510,2020,14482237000,159125,98544,92409
51510,2021,16114865000,155203,98279,94612
51510,2022,16367274000,155525,100719,98425
51550,2020,13282444000,249803,121987,114294
51550,2021,14393403000,251739,121486,116863
51550,2022,14764927000,252488,124115,120590
51650,2020,6197924000,137276,64507,58848
51650,2021,6696166000,137847,63680,60172
51650,2022,6698261000,138037,64499,62099
51700,2020,8036156000,186033,88923,80945
51700,2021,8668862000,184764,87501,82758
51700,2022,8639040000,184306,88557,85433
51710,2020,9974284000,237738,110941,100964
51710,2021,11027102000,235025,109285,103229
51710,2022,11159969000,232995,110326,106566
51740,2020,4216116000,97954,44643,40274
51740,2021,4474290000,97638,44017,41186
51740,2022,4465807000,97029,44161,42505
51760,2020,14211062000,227008,119637,108760
51760,2021,15658742000,227602,117789,111544
51760,2022,16326858000,229395,120698,116730
51770,2020,4550924000,99883,48949,45060
51770,2021,4908937000,98744,48170,45876
51770,2022,4971266000,97847,48968,47459
51800,2020,5187793000,94697,44972,41988
51800,2021,5718577000,96328,44866,42920
51800,2022,5988090000,98537,45674,44299
51810,2020,27393674000,459646,228946,214201
51810,2021,29563536000,458680,227474,219133
51810,2022,30064333000,455618,232244,225983
53001,2020,902384000,20608,9308,8640
53001,2021,974134000,20640,9742,9213
53001,2022,1004733000,20961,9816,9335
53003,2020,1110195000,22325,10367,9835
53003,2021,1195506000,22468,10450,10052
53003,2022,1223081000,22508,10559,10165
53005,2020,10520807000,207413,102644,94278
53005,2021,11511248000,210585,103269,97454
53005,2022,11587408000,212791,105674,100627
53007,2020,4591318000,79228,44070,40414
53007,2021,4979745000,79775,43910,41558
53007,2022,5010185000,79926,44353,42316
53009,2020,3939572000,77357,28989,26040
53009,2021,4316320000,78442,28742,26854
53009,2022,4323302000,77805,28911,27267
53011,2020,29220288000,505301,244663,224113
53011,2021,32766056000,512588,241382,228130
53011,2022,33860383000,516779,246694,235641
53013,2020,229160000,3949,1722,1597
53013,2021,242269000,4015,1730,1635
53013,2022,251890000,4026,1738,1647
53015,2020,5550791000,111019,48362,43888
53015,2021,6043590000,111648,47683,44643
53015,2022,6116134000,111956,48420,45801
53017,2020,1973029000,43031,21235,19450
53017,2021,2162025000,43838,21198,20001
53017,2022,2170458000,44192,21681,20583
53019,2020,312597000,7196,2438,2158
53019,2021,338116000,7267,2297,2093
53019,2022,328785000,7448,2289,2083
53021,2020,4127010000,97143,42777,38972
53021,2021,4590465000,98126,42859,40021
53021,2022,4546268000,98678,43925,41354
53023,2020,128596000,2298,818,749
53023,2021,132144000,2354,798,750
53023,2022,137318000,2363,796,743
53025,2020,4504130000,99427,47170,43029
53025,2021,4914194000,100440,46375,43287
53025,2022,4960525000,101311,48734,45944
53027,2020,3319846000,75855,28817,25442
53027,2021,3632315000,76787,28491,26287
53027,2022,3611396000,77038,28799,26954
53029,2020,5150793000,86990,36152,33183
53029,2021,5601284000,87557,35874,33843
53029,2022,5679464000,86625,36599,34884
53031,2020,1865776000,33063,12946,11725
53031,2021,2063627000,33561,12592,11807
53031,2022,2112697000,33589,12616,11953
53033,2020,225981347000,2274094,1271278,1172004
53033,2021,250351806000,2253038,1273377,1219480
53033,2022,258004537000,2266789,1318942,1279356
53035,2020,17152713000,275802,128470,118603
53035,2021,18509168000,276591,125915,119476
53035,2022,18936661000,277673,127917,122423
53037,2020,2268496000,44626,22374,20380
53037,2021,2469007000,44688,21512,20142
53037,2022,2488811000,45189,22421,21182
53039,2020,1176018000,22816,9773,8976
53039,2021,1257396000,23178,9795,9189
53039,2022,1240461000,23271,9760,9221
53041,2020,4033699000,82556,34775,31523
53041,2021,4371537000,84575,34122,31955
53041,2022,4504861000,85370,34539,32560
53043,2020,555293000,10927,4662,4349
53043,2021,602005000,11277,4584,4354
53043,2022,602701000,11601,4608,4373
53045,2020,3147590000,66029,25373,22873
53045,2021,3435682000,67229,24848,23124
53045,2022,3502046000,68166,25347,23836
53047,2020,1966069000,42146,19536,17803
53047,2021,2166442000,42741,19161,17886
53047,2022,2137018000,43127,19542,18356
53049,2020,1033219000,23491,8320,7409
53049,2021,1134375000,23971,8394,7734
53049,2022,1121217000,24113,8549,7986
53051,2020,630515000,13506,5029,4506
53051,2021,689352000,13906,5053,4669
53051,2022,693233000,14179,5121,4785
53053,2020,51285933000,923524,449543,406487
53053,2021,55137240000,927199,441427,414713
53053,2022,55630100000,927380,450279,428275
53055,2020,1448574000,17827,8153,7495
53055,2021,1581693000,18615,8301,7885
53055,2022,1674797000,18662,8649,8321
53057,2020,7519006000,129884,62250,56176
53057,2021,8171766000,130933,60663,56832
53057,2022,8253187000,131179,61005,57932
53059,2020,675318000,12033,5475,4974
53059,2021,751590000,12207,5401,5058
53059,2022,778400000,12460,5514,5236
53061,2020,52119873000,829869,436283,397958
53061,2021,56754531000,836037,435341,414010
53061,2022,57973586000,840079,449536,434437
53063,2020,26560163000,541125,256668,234378
53063,2021,29715525000,545498,256755,242856
53063,2022,29805658000,549690,261261,249353
53065,2020,1989008000,46587,18563,16838
53065,2021,2242454000,47553,18703,17443
53065,2022,2254701000,48229,19061,17843
53067,2020,16229187000,295988,144287,132430
53067,2021,17586890000,298078,143383,135881
53067,2022,17835065000,298758,147067,140545
53069,2020,217321000,4443,1393,1272
53069,2021,227137000,4579,1332,1242
53069,2022,236145000,4688,1349,1261
53071,2020,3103954000,62619,29965,27919
53071,2021,3412296000,62158,30034,28578
53071,2022,3430905000,61890,30056,28721
53073,2020,12250878000,227430,113764,103131
53073,2021,13281368000,226718,111396,104690
53073,2022,13608269000,230677,114083,108778
53075,2020,2115950000,47804,22255,20985
53075,2021,2215311000,43238,23197,22190
53075,2022,2222484000,47619,23127,22105
53077,2020,11807373000,256702,130702,118188
53077,2021,12739226000,256647,129085,120112
53077,2022,12661318000,257001,130634,122667
54001,2020,591797000,15463,7142,6554
54001,2021,630924000,15445,7140,6759
54001,2022,622714000,15414,7172,6852
54003,2020,5853049000,122691,57655,54119
54003,2021,6467277000,126194,58959,56791
54003,2022,6767690000,129490,58992,57259
54005,2020,816546000,21739,7307,6550
54005,2021,882585000,21367,7054,6616
54005,2022,865460000,20968,7164,6846
54007,2020,486127000,12397,5157,4632
54007,2021,500715000,12293,5026,4684
54007,2022,488361000,12185,5076,4771
54009,2020,1008831000,22472,9686,8830
54009,2021,1087395000,22109,9758,9158
54009,2022,1093693000,21733,9679,9233
54011,2020,4346539000,94234,41115,37874
54011,2021,4672539000,93494,40685,38749
54011,2022,4740847000,92730,40923,39463
54013,2020,240933000,6199,2475,2081
54013,2021,257295000,6165,2429,2175
54013,2022,247214000,6068,2461,2261
54015,2020,288929000,8007,3083,2700
54015,2021,306479000,7895,2967,2733
54015,2022,300452000,7814,3001,2826
54017,2020,268551000,7787,3870,3636
54017,2021,288701000,7739,3841,3680
54017,2022,300895000,7698,3733,3616
54019,2020,1631866000,40425,15897,14326
54019,2021,1776768000,40083,15561,14573
54019,2022,1769577000,39487,15638,14909
54021,2020,246670000,7397,2278,2049
54021,2021,259760000,7389,2318,2158
54021,2022,259386000,7325,2283,2162
54023,2020,463356000,10988,5867,5491
54023,2021,504151000,11009,5931,5661
54023,2022,508181000,10968,5906,5687
54025,2020,1444726000,32895,15421,14193
54025,2021,1543562000,32698,15620,14911
54025,2022,1534304000,32435,15300,14719
54027,2020,962827000,23097,10565,9990
54027,2021,1062348000,23374,10857,10478
54027,2022,1086630000,23468,11016,10722
54029,2020,1332873000,29037,12896,11621
54029,2021,1432638000,28591,12857,12043
54029,2022,1431815000,28172,12771,12137
54031,2020,509518000,14241,5703,5296
54031,2021,577329000,14155,5593,5312
54031,2022,621543000,14192,5637,5408
54033,2020,3474781000,65839,33444,30819
54033,2021,3770214000,65436,33278,31688
54033,2022,3833753000,64915,33654,32447
54035,2020,1172633000,27720,12407,11346
54035,2021,1250340000,27761,11673,10991
54035,2022,1260160000,27716,11875,11372
54037,2020,3283685000,57783,29442,27707
54037,2021,3606749000,58520,30003,29051
54037,2022,3741292000,58979,30400,29641
54039,2020,9254695000,180217,81647,74524
54039,2021,9958737000,177993,79512,75276
54039,2022,10034853000,175515,80845,77870
54041,2020,694402000,17016,6155,5490
54041,2021,737742000,16897,6079,5653
54041,2022,731581000,16767,6155,5860
54043,2020,689978000,20363,7053,6349
54043,2021,741683000,20191,6959,6496
54043,2022,731622000,19901,6964,6612
54045,2020,1266844000,32510,10985,9669
54045,2021,1348528000,31917,10963,10237
54045,2022,1324929000,31316,11065,10588
54047,2020,586026000,18921,4376,3836
54047,2021,625655000,18413,4165,3814
54047,2022,611945000,17850,4015,3758
54049,2020,2559802000,56230,24735,22606
54049,2021,2748802000,56117,24687,23369
54049,2022,2741509000,55952,24962,23873
54051,2020,1300559000,30497,13275,11967
54051,2021,1422632000,30208,13127,12297
54051,2022,1450882000,29752,12972,12323
54053,2020,986650000,25398,10168,9316
54053,2021,1063697000,25290,10244,9679
54053,2022,1052874000,25000,10085,9641
54055,2020,2460552000,59517,20590,18693
54055,2021,2641268000,59215,20349,19106
54055,2022,2627566000,58700,20334,19424
54057,2020,1252515000,26890,11980,11083
54057,2021,1328800000,26866,12037,11461
54057,2022,1310995000,26855,12326,11858
54059,2020,796360000,23487,6677,5730
54059,2021,843873000,23094,6172,5620
54059,2022,827211000,22573,6429,6075
54061,2020,5286153000,105905,53798,50422
54061,2021,5776351000,106487,54545,52317
54061,2022,5901127000,106869,55032,53152
54063,2020,469720000,12380,5949,5531
54063,2021,506669000,12383,5983,5755
54063,2022,496532000,12296,6086,5878
54065,2020,710420000,17087,8177,7686
54065,2021,788008000,17280,8339,8038
54065,2022,786177000,17430,8441,8202
54067,2020,931697000,24554,9214,8257
54067,2021,987646000,24415,8920,8379
54067,2022,987975000,24335,8914,8501
54069,2020,2404877000,42338,20098,18426
54069,2021,2695729000,41878,19976,18931
54069,2022,2764561000,41447,19757,18970
54071,2020,276219000,6132,3607,3431
54071,2021,305216000,6078,3694,3580
54071,2022,326787000,6011,3740,3643
54073,2020,346589000,7652,2658,2364
54073,2021,368464000,7612,2654,2463
54073,2022,373295000,7586,2660,2518
54075,2020,378240000,7864,3770,3426
54075,2021,402686000,7890,3837,3641
54075,2022,396820000,7819,3874,3716
54077,2020,1353118000,34187,15118,14019
54077,2021,1461238000,34270,15298,14582
54077,2022,1449148000,34172,15440,14817
54079,2020,2870378000,57432,26637,24688
54079,2021,3095339000,57355,26404,25262
54079,2022,3182983000,57015,26630,25745
54081,2020,3252387000,74386,29898,27258
54081,2021,3510392000,73801,29286,27711
54081,2022,3519115000,72882,29446,28363
54083,2020,1181443000,27892,12094,10996
54083,2021,1273515000,27891,11792,11121
54083,2022,1259557000,27600,11679,11133
54085,2020,405588000,8426,4319,3962
54085,2021,436349000,8388,4269,4028
54085,2022,450168000,8207,4278,4103
54087,2020,515430000,13986,5049,4432
54087,2021,545739000,13912,4914,4494
54087,2022,540302000,13834,5026,4713
54089,2020,471434000,11939,4305,3973
54089,2021,508865000,11892,4429,4217
54089,2022,506072000,11762,4582,4412
54091,2020,742984000,16684,7665,7106
54091,2021,805206000,16483,7729,7363
54091,2022,803387000,16342,7837,7536
54093,2020,323083000,6753,3281,3010
54093,2021,355209000,6675,3377,3194
54093,2022,362273000,6568,3542,3409
54095,2020,368475000,8296,2990,2674
54095,2021,415397000,8243,2906,2670
54095,2022,461888000,8183,2960,2788
54097,2020,912139000,23813,9493,8597
54097,2021,975655000,23820,9565,8967
54097,2022,977636000,23712,9662,9201
54099,2020,1478646000,38864,15453,14165
54099,2021,1576652000,38533,15298,14491
54099,2022,1592964000,37998,15376,14762
54101,2020,276450000,8356,3241,2939
54101,2021,277941000,8286,3181,2983
54101,2022,266216000,8167,3212,3070
54103,2020,575195000,14392,6450,5808
54103,2021,623407000,14195,6483,6037
54103,2022,635057000,14025,6393,6036
54105,2020,194762000,5186,2216,1979
54105,2021,207303000,5059,2221,2050
54105,2022,201926000,5091,2227,2096
54107,2020,4064051000,84142,35832,32709
54107,2021,4653523000,83791,35738,33810
54107,2022,4860841000,83340,35981,34500
54109,2020,678865000,21317,6779,6112
54109,2021,725713000,20991,6934,6521
54109,2022,722167000,20527,7101,6794
55001,2020,909558000,20675,8130,7334
55001,2021,958904000,20795,7934,7436
55001,2022,948708000,21226,7736,7362
55003,2020,697957000,16018,7690,7017
55003,2021,747419000,16054,7638,7244
55003,2022,738025000,16039,7500,7206
55005,2020,2546803000,46714,24132,22629
55005,2021,2661152000,46746,24178,23214
55005,2022,2718274000,46843,23920,23119
55007,2020,811490000,16233,7561,6852
55007,2021,877445000,16304,7533,7092
55007,2022,879606000,16608,7387,7034
55009,2020,15318974000,268921,141592,132856
55009,2021,16343715000,268814,141395,136483
55009,2022,16882342000,270036,140668,136985
55011,2020,661542000,13319,6411,5925
55011,2021,724584000,13312,6326,6052
55011,2022,740780000,13391,6191,5951
55013,2020,749046000,16579,7261,6591
55013,2021,810943000,16759,7351,6951
55013,2022,819115000,17036,7251,6915
55015,2020,2862475000,52462,27352,26036
55015,2021,3053528000,52587,27517,26725
55015,2022,3110294000,52718,27668,27029
55017,2020,3324755000,66337,33197,31076
55017,2021,3580031000,66628,33663,32304
55017,2022,3639260000,66807,33577,32452
55019,2020,1648638000,34667,17599,16784
55019,2021,1740456000,34722,17770,17184
55019,2022,1781899000,34691,17651,17184
55021,2020,3284124000,58516,31477,29573
55021,2021,3555522000,58404,31743,30644
55021,2022,3581335000,58193,31918,31081
55023,2020,750248000,16084,7447,6888
55023,2021,805528000,16082,7437,7098
55023,2022,812216000,16007,7093,6822
55025,2020,36849007000,562577,323891,307959
55025,2021,40731243000,561724,329172,319649
55025,2022,41891572000,568203,331415,324324
55027,2020,4241046000,89353,47798,45224
55027,2021,4571322000,88657,48055,46497
55027,2022,4625809000,88282,47639,46412
55029,2020,1981546000,30120,15100,14048
55029,2021,2139464000,30406,15562,14869
55029,2022,2171328000,30526,15244,14766
55031,2020,2022872000,44343,23423,21256
55031,2021,2172345000,44026,22795,21760
55031,2022,2183768000,44144,22761,21832
55033,2020,2025506000,45441,23851,22496
55033,2021,2216263000,44509,23945,23071
55033,2022,2251676000,45651,24020,23272
55035,2020,5472590000,105874,58920,55558
55035,2021,5978086000,105988,59784,57809
55035,2022,6123919000,106837,59637,58133
55037,2020,250657000,4560,2206,2026
55037,2021,281245000,4586,2225,2117
55037,2022,291993000,4688,2153,2076
55039,2020,5459482000,104150,56283,52906
55039,2021,5902723000,104166,56511,54642
55039,2022,6043639000,103836,56254,54814
55041,2020,407878000,9165,3931,3427
55041,2021,427601000,9262,3892,3630
55041,2022,424472000,9381,3867,3685
55043,2020,2471031000,51984,27571,26099
55043,2021,2639879000,51285,27297,26445
55043,2022,2679872000,51276,27067,26326
55045,2020,2100263000,37036,20453,19434
55045,2021,2231740000,37018,20767,20124
55045,2022,2261075000,36816,20880,20374
55047,2020,893610000,19022,9314,8662
55047,2021,984626000,19249,9342,8930
55047,2022,995965000,19220,9118,8811
55049,2020,1261491000,23709,13544,12698
55049,2021,1383617000,23777,13613,13140
55049,2022,1403198000,23865,13636,13280
55051,2020,310105000,6146,2576,2279
55051,2021,330577000,6193,2565,2399
55051,2022,333771000,6224,2515,2385
55053,2020,1020803000,21096,10009,9060
55053,2021,1047239000,20899,9551,9051
55053,2022,1043821000,20836,9381,9021
55055,2020,4290325000,86193,45542,42995
55055,2021,4623164000,85796,46080,44499
55055,2022,4720099000,85784,46089,44849
55057,2020,1146282000,26780,13439,12451
55057,2021,1245403000,26756,13451,12861
55057,2022,1254544000,26866,13286,12856
55059,2020,8846321000,169184,89896,83390
55059,2021,9513323000,168465,90129,86169
55059,2022,9776111000,167817,90351,87396
55061,2020,1079665000,20550,10725,10219
55061,2021,1164627000,20577,10794,10475
55061,2022,1191382000,20623,10760,10490
55063,2020,6508069000,120930,65938,62300
55063,2021,7126780000,119367,66625,64547
55063,2022,7273302000,120294,65448,63805
55065,2020,794539000,16613,9905,9472
55065,2021,853419000,16816,10152,9880
55065,2022,878412000,16877,10222,9974
55067,2020,933189000,19462,9387,8764
55067,2021,995112000,19505,9427,8989
55067,2022,994618000,19559,9286,8948
